,MASTER_AI_ID,FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,REGULATORY_PROGRAM,CLOSURE_TYPE,CONTROL_TYPE,IC_ID,INSTRUMENT_ID,DATE_IC_RECORDED,CONTROL_METHOD,AFFECTED_MEDIA,CONSTITUENTS_OF_CONCERN,RESTRICTION_COVERAGE,IC_VFC_ID,FULL_ADDRESS,ZIP_CODE
420,11567,201126180,Cargill Incorporated,1100 Indianapolis Blvd,HAMMOND,LAKE,State Cleanup,SCS Closure 11/5/2014,Environmental Restrictive Covenant,1537,,05/19/2014,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,Petroleum,Entire Property,70031082,"1100 Indianapolis Blvd, HAMMOND",46303
421,11568,1228,Silgan Containers Corporation,2501 165th St,HAMMOND,LAKE,UST,LUS No Further Action 7/16/2010,Environmental Restrictive Covenant,426,2010-030039,05/26/2010,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,Petroleum,Entire Property,55961133,"2501 165th St, HAMMOND",46303
425,11581,6990701,CCL Label Incorporated,650 W 67th Pl,SCHERERVILLE,LAKE,VRP,VRP Certificate of Completion 11/17/2004,Deed Notice,762,2004 103926,12/08/2004,Residential Use Restriction,Ground Water; Subsurface Soil; Surface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,47209671,"650 W 67th Pl, SCHERERVILLE",46303
426,11586,6021003,Powder Processing & Technology,5103 Evans Ave,VALPARAISO,PORTER,VRP,VRP Certificate of Completion 2/15/2006,Environmental Restrictive Covenant,867,2006-005390,02/24/2006,"Soil or Vegetative Cap, Residential Use Restriction, Restricted Excavation Area",Subsurface Soil; Surface Soil,"Metals, Other",Portion of Property,52300250,"5103 Evans Ave, VALPARAISO",46304
427,11588,6000404,AOC LLC,2552 Industrial Dr,VALPARAISO,PORTER,VRP,VRP Certificate of Completion 11/18/2002,Deed Notice,765,2003-003993,01/28/2003,Residential Use Restriction,Ground Water; Subsurface Soil,"PAH - Polynuclear Aromatic Hydrocarbons, Petroleum",Entire Property,45565908,"2552 Industrial Dr, VALPARAISO",46304
428,11589,IND000810861,BP Amoco Oil Company Whiting Refinery,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
429,11589,IND000810861,BP Amoco Oil Company Whiting Refinery,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
430,11589,IND000810861,BP Amoco Oil Company Whiting Refinery,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
431,11589,IND000810861,BP Products North America Incorporated,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
432,11589,IND000810861,BP Products North America Incorporated,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
433,11589,IND000810861,BP Products North America Incorporated,2815 Indianapolis Blvd,WHITING,LAKE,Hazardous Waste,HWF Closure 3/30/2007,Post Closure Permit,92,,03/30/2007,Sheet Piling or Slurry Wall,,,Entire Property,29080086; 29080383; 29080665; 29080727; 29080824; 29080870,"2815 Indianapolis Blvd, WHITING",46303
434,11591,IND005444062,United States Steel Corporation,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1562,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335429,"1 N Broadway, GARY",46303
435,11591,IND005444062,United States Steel Corporation,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1563,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335430,"1 N Broadway, GARY",46303
436,11591,IND005444062,United States Steel Corporation Gary Works,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1562,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335429,"1 N Broadway, GARY",46303
437,11591,IND005444062,United States Steel Corporation Gary Works,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1563,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335430,"1 N Broadway, GARY",46303
438,11591,IND005444062,US Steel Gary Works,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1562,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335429,"1 N Broadway, GARY",46303
439,11591,IND005444062,US Steel Gary Works,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1563,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335430,"1 N Broadway, GARY",46303
440,11591,IND005444062,US Steel Gary Works Tip Sludge Disposal,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1562,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335429,"1 N Broadway, GARY",46303
441,11591,IND005444062,US Steel Gary Works Tip Sludge Disposal,1 N Broadway,GARY,LAKE,Hazardous Waste,Closure,Deed Notice,1563,,06/27/1985,"Soil or Vegetative Cap, HW Post-closure Care Requirements, Periodic Reporting Required",Solid Waste,Other,Entire Property,83335430,"1 N Broadway, GARY",46303
442,11607,6960902,Elkhart Products Corp,1255 Oak St,ELKHART,ELKHART,VRP,VRP Certificate of Completion 3/10/2008,Environmental Restrictive Covenant,95,2007-11168,04/27/2007,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,41334990,"1255 Oak St, ELKHART",46507
443,11609,IND005067616,NIBCO Eastside Distribution Center,500 Simpson Ave,ELKHART,ELKHART,Hazardous Waste,HWF Closure 8/9/2004,Environmental Restrictive Covenant,904,2004-16323,05/14/2004,"Ground Water Use Restriction, Residential Use Restriction",Subsurface Soil; Surface Soil,Metals,Entire Property,31306858,"500 Simpson Ave, ELKHART",46507
444,11631,6971106,Lozier Corporation Outlot,402 N Main St,MIDDLEBURY,ELKHART,VRP,VRP Certificate of Completion,Environmental Restrictive Covenant,1566,,09/19/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, VOCs - Volatile Organic Compounds",Entire Property,69803889,"402 N Main St, MIDDLEBURY",46507
445,11631,6971106,Syndicate Systems Inc,402 N Main St,MIDDLEBURY,ELKHART,VRP,VRP Certificate of Completion,Environmental Restrictive Covenant,1566,,09/19/2012,"Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, VOCs - Volatile Organic Compounds",Entire Property,69803889,"402 N Main St, MIDDLEBURY",46507
446,11656,6991101,LSC Communications MCL LLC,2801 W Old US Hwy 30,WARSAW,KOSCIUSKO,VRP,VRP Certificate of Completion 3/7/2006,Environmental Restrictive Covenant,946,200500007051,05/23/2005,Residential Use Restriction,Subsurface Soil; Surface Soil,Metals,Portion of Property,41499945,"2801 W Old US Hwy 30, WARSAW",46508
450,11675,4110105,Advanced Materials,2300 E Cardinal Dr,COLUMBIA CITY,WHITLEY,Brownfields,BFF Closure 9/2/2011,Environmental Restrictive Covenant,589,201209003329; 2018040352,04/26/2018,"Ground Water Use Restriction, Residential Use Restriction, Soil Handling and Disposal, Vapor Mitigation Contingency",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,82547880,"2300 E Cardinal Dr, COLUMBIA CITY",46725
451,11677,6950902,Coupled LLC,2651 S CR 600 E,COLUMBIA CITY,WHITLEY,VRP,VRP Certificate of Completion 1/14/2002,Deed Notice,722,2002020471,02/18/2002,"Paved or Concrete Cap, Residential Use Restriction",Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property,45676566,"2651 S CR 600 E, COLUMBIA CITY",46725
452,11696,IND984867481,Haynes International Incorporated,2000 W Defenbaugh St,KOKOMO,HOWARD,Hazardous Waste,HW IND984867481,Environmental Restrictive Covenant,6109,,04/08/2024,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Restoration, Vapor Mitigation Contingency",Ground Water; Subsurface Soil; Surface Soil,,Entire Property; Portion of Property,83641489,"2000 W Defenbaugh St, KOKOMO",46936
453,11696,IND984867481,Haynes International Incorporated,2000 W Defenbaugh St,KOKOMO,HOWARD,Hazardous Waste,HW IND984867481,Environmental Restrictive Covenant,6109,,04/08/2024,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction, Soil Restoration, Vapor Mitigation Contingency",Ground Water; Subsurface Soil; Surface Soil,,Entire Property; Portion of Property,83641489,"2000 W Defenbaugh St, KOKOMO",46936
454,11701,6971205,Dana Torque Traction Manufacturing Technologies Incorporated,400 S Miller Ave,MARION,GRANT,VRP,VRP Certificate of Completion 3/15/2009,Environmental Restrictive Covenant,891,2008-007684,09/18/2008,"Soil or Vegetative Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Periodic Reporting Required, Residential Use Restriction",Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols, SVOCs - Semi Volatile Organic Compounds, VOCs - Volatile Organic Compounds",Entire Property; Portion of Property,44627783,"400 S Miller Ave, MARION",46928
455,11703,IND062803697,General Cable Industries Incorporated,440 E 8th St,MARION,GRANT,Hazardous Waste,HWF Closure 2/12/2013,Environmental Restrictive Covenant,396,07841; 2013-000967; 2017-005631,08/01/2017,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Metals, PAH - Polynuclear Aromatic Hydrocarbons, SVOCs - Semi Volatile Organic Compounds",Entire Property; Portion of Property,80505660,"440 E 8th St, MARION",46928
456,11721,IND004254876,Batesville Manufacturing Incorporated,1000 E Pearl St,BATESVILLE,RIPLEY,Hazardous Waste,HWF Closure 5/9/2012,Environmental Restrictive Covenant,744,200802474; 201104257,12/01/2011,"Ground Water Use Restriction, Residential Use Restriction",Ground Water,VOCs - Volatile Organic Compounds,Portion of Property,,"1000 E Pearl St, BATESVILLE",47023
457,11753,4101102,Crown Equipment Corporation,1817 I Ave,NEW CASTLE,HENRY,Brownfields,BFF Comfort Letter 6/2/2011,Environmental Restrictive Covenant,18,201106190; 201106192,11/22/2011,"Other (Specify),  Paved or Concrete Cap, Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,"Metals, SVOCs - Semi Volatile Organic Compounds, VOCs - Volatile Organic Compounds",Entire Property; Portion of Property,64269923,"1817 I Ave, NEW CASTLE",47362
458,11768,7529,Omco Cast Metals RWS 1,900 N Main St,WINCHESTER,RANDOLPH,UST,LUS No Further Action 8/29/2006,Deed Notice,1079,I20063904,04/27/2015,"Paved or Concrete Cap, Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"Petroleum, SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons",Entire Property; Portion of Property,23378524,"900 N Main St, WINCHESTER",47340
459,11768,7529,Omco Cast Metals RWS 1,900 N Main St,WINCHESTER,RANDOLPH,UST,LUS No Further Action 8/29/2006,Deed Notice,1585,,04/27/2015,Soil or Vegetative Cap,Solid Waste,Other,Entire Property,80032324,"900 N Main St, WINCHESTER",47340
460,11768,7529,Omco Cast Metals RWS 1,900 N Main St,WINCHESTER,RANDOLPH,UST,LUS No Further Action 8/29/2006,Deed Notice,1586,,08/19/2015,Soil or Vegetative Cap,Solid Waste,Other,Entire Property,80118847,"900 N Main St, WINCHESTER",47340
461,11770,4070709,Bloomington LLC,301 N Curry Pike,BLOOMINGTON,MONROE,Brownfields,Modification 4070709,Environmental Restrictive Covenant,1587,,12/03/2021,"Other (Specify), Ground Water Use Restriction, Residential Use Restriction",Concrete Surface; Ground Water; Subsurface Soil,"PCB - Polychlorinated Byphenols, Petroleum",Entire Property; Portion of Property,83251516,"301 N Curry Pike, BLOOMINGTON",47403
462,11770,4070709,GE Bloomington Cook Property Incorporated,301 N Curry Pike,BLOOMINGTON,MONROE,Brownfields,Modification 4070709,Environmental Restrictive Covenant,1587,,12/03/2021,"Other (Specify), Ground Water Use Restriction, Residential Use Restriction",Concrete Surface; Ground Water; Subsurface Soil,"PCB - Polychlorinated Byphenols, Petroleum",Entire Property; Portion of Property,83251516,"301 N Curry Pike, BLOOMINGTON",47403
463,11770,4070709,GE Vacant Land Parcel,301 N Curry Pike,BLOOMINGTON,MONROE,Brownfields,Modification 4070709,Environmental Restrictive Covenant,1587,,12/03/2021,"Other (Specify), Ground Water Use Restriction, Residential Use Restriction",Concrete Surface; Ground Water; Subsurface Soil,"PCB - Polychlorinated Byphenols, Petroleum",Entire Property; Portion of Property,83251516,"301 N Curry Pike, BLOOMINGTON",47403
464,11812,6040305,1300 Area Parcel,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
465,11812,6040305,1300 Area Parcel,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
466,11812,6040305,1300 Area Parcel,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
467,11812,6040305,1300 Area Parcel,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
468,11812,6040305,Pfizer Incorporated,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
469,11812,6040305,Pfizer Incorporated,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
470,11812,6040305,Pfizer Incorporated,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
471,11812,6040305,Pfizer Incorporated,100 Pfizer Dr,TERRE HAUTE,VIGO,VRP,,Environmental Restrictive Covenant,1604,,06/14/2013,Ground Water Use Restriction,Ground Water; Subsurface Soil,"Metals, PCB - Polychlorinated Byphenols",Entire Property,68559373,"100 Pfizer Dr, TERRE HAUTE",47802
472,11814,6940601,Arconic US LLC,3131 E Main St,LAFAYETTE,TIPPECANOE,VRP,VRP Certificate of Completion 1/14/2002,Deed Notice,772,02003218,01/28/2002,Residential Use Restriction,Subsurface Soil,"Petroleum, SVOCs - Semi Volatile Organic Compounds, TPH - Total Petroleum Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,46791793,"3131 E Main St, LAFAYETTE",47901
473,11820,6010201,PPG Lafayette,3420 Kossuth St,LAFAYETTE,TIPPECANOE,VRP,VRP Certificate of Completion 9/11/2012,Environmental Restrictive Covenant,1607,,02/15/2012,"Agricultural or Food Crop, Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil; Surface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,66022231,"3420 Kossuth St, LAFAYETTE",47901
474,11821,IND006050967,Evonik Corporation,1650 Lilly Rd,LAFAYETTE,TIPPECANOE,Hazardous Waste,HWF Order/Consent Decree,Environmental Restrictive Covenant,912,18941; 18942; 18972; 200909015381; 24267; 24268; 24444; 24446; 2926; 2927; 2928; 4513; 4514; 5070; 6853; 9107275; 9602176,07/14/2009,"Other (Specify),  Sheet Piling or Slurry Wall, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,VOCs - Volatile Organic Compounds,Entire Property; Portion of Property,50096252,"1650 Lilly Rd, LAFAYETTE",47901
475,11840,IND082859455,NIPSCO RM Schahfer Generating Station,2723 E CR 1500 N,WHEATFIELD,JASPER,Hazardous Waste,HWF Closure 6/23/2010,Environmental Restrictive Covenant,243,F11496230,04/06/2010,"Excavation Notice Required, Ground Water Use Restriction, Residential Use Restriction",Ground Water; Subsurface Soil,"TPH - Total Petroleum Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property; Portion of Property,56340041,"2723 E CR 1500 N, WHEATFIELD",46392
476,11985,3243,Cargill Inc,812 S CR 250 W,HEBRON,PORTER,UST,LUS No Further Action 6/14/2007,Environmental Restrictive Covenant,960,2007-008635,03/19/2007,"Agricultural or Food Crop, Ground Water Use Restriction, Residential Use Restriction",Ground Water,"PAH - Polynuclear Aromatic Hydrocarbons, VOCs - Volatile Organic Compounds",Entire Property,25602187,"812 S CR 250 W, HEBRON",46304
